Date,FY,Year,Month,Week,type,Ndate,Bank,DLCY,DFCY,DTOTAL,LLCY,LFCY,LTOTAL,CD
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,NIC Asia Bank Ltd,336.61,0.33,336.94,288.19,0,288.19,0.8476
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,NMB Bank Ltd,211.75,3.81,215.56,198.22,3.6,201.82,0.8336
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Prabhu Bank Ltd,276.82,3.04,279.85,237.64,0.37,238.01,0.844
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Prime Commercial Bank Ltd,203.79,3.16,206.95,190.55,0.05,190.61,0.8694
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Rastriya Banijya Bank Ltd,386.57,1.5,388.07,253.37,0,253.37,0.6508
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Sanima Bank Ltd,184.64,3.99,188.63,159.46,2.4,161.86,0.8198
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Siddhartha Bank Ltd,230.23,2.23,232.46,200.66,1.27,201.94,0.8213
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Standard Chartered Bank Nepal Ltd,91.75,22.49,114.24,85.49,1,86.49,0.7675
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Agricultural Development Bank Ltd,228.54,0,228.54,199.76,0,199.76,0.8064
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Citizens Bank International Ltd,181.56,4.48,186.04,156.03,0.01,156.03,0.8342
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Everest Bank Ltd,219.74,4.06,223.8,181.76,2.25,184.01,0.8105
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Global IME Bank Ltd,476.57,5.18,481.76,385.55,3.4,388.95,0.7759
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Himalayan Bank Ltd,272.92,21.44,294.36,239.88,4.62,244.5,0.81382
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Kumari Bank Ltd,332.18,5.53,337.71,292.75,1.87,294.63,0.8425
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Laxmi Sunrise Bank Ltd,312.5,7.58,320.08,255.35,1.62,256.97,0.7827
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Machhapuchchhre Bank Ltd,149.79,1.94,151.72,129.74,0.74,130.47,0.8426
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Nabil Bank Ltd,436.13,13.82,449.95,377.75,5.77,383.52,0.8465
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Nepal Bank Ltd,258.34,1.26,259.6,200.66,0.02,200.68,0.7679
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Nepal Investment Mega Bank Ltd,383.6,12.65,396.25,322.24,6.61,328.85,0.8128
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Nepal SBI Bank Ltd,169.13,7.4,176.53,126.91,2.46,129.36,0.7189
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,NIC Asia Bank Ltd,338.01,0.33,338.34,287.39,0,287.39,0.8361
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,NMB Bank Ltd,211.48,3.82,215.3,197.99,3.63,201.62,0.847
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Prabhu Bank Ltd,277.48,3.08,280.56,237.15,0.37,237.52,0.8384
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Prime Commercial Bank Ltd,204.23,3.16,207.39,191.08,0.05,191.13,0.8725
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Rastriya Banijya Bank Ltd,392.59,1.51,394.1,253.22,0,253.22,0.6459
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Sanima Bank Ltd,186.43,4.05,190.48,159.06,2.38,161.44,0.8101
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Siddhartha Bank Ltd,231.77,2.05,233.82,200.8,1.33,202.12,0.8165
5/17/2024,2080/81,2081,Jestha,1st Week,Week,2/4/2081,Standard Chartered Bank Nepal Ltd,93.19,21.45,114.64,85.61,1.05,86.66,0.7559
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Agricultural Development Bank Ltd,228.3,0,228.3,200.25,0,200.25,0.8092
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Citizens Bank International Ltd,180.09,4.44,184.53,155.69,0.01,155.69,0.8392
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Everest Bank Ltd,220.06,4.07,224.13,182.46,2.35,184.81,0.8135
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Global IME Bank Ltd,478.63,5.4,484.03,386.84,3.61,390.44,0.7755
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Himalayan Bank Ltd,272.61,20.94,293.54,240.22,4.53,244.75,0.8169
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Kumari Bank Ltd,332.38,5.38,337.76,292.56,1.85,294.4,0.8417
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Laxmi Sunrise Bank Ltd,311.1,7.64,318.74,255.08,1.66,256.74,0.7859
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Machhapuchchhre Bank Ltd,148.72,1.9,150.62,129.76,0.83,130.59,0.8497
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Nabil Bank Ltd,437.92,13.43,451.35,378.18,6.06,384.24,0.8455
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Nepal Bank Ltd,262.02,1.39,263.41,202.27,0.02,202.29,0.7629
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Nepal Investment Mega Bank Ltd,383.9,12.58,396.48,322.21,7,329.21,0.8133
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Nepal SBI Bank Ltd,173.36,7.44,180.8,128.09,2.16,130.24,0.707
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,NIC Asia Bank Ltd,339.45,0.31,339.76,286.86,0,286.86,0.8311
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,NMB Bank Ltd,210.66,3.82,214.48,198.03,3.61,201.64,0.8503
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Prabhu Bank Ltd,276.51,3.09,279.59,236.47,0.51,236.98,0.8398
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Prime Commercial Bank Ltd,204.59,3.11,207.69,191.28,0.05,191.33,0.8719
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Rastriya Banijya Bank Ltd,390.15,1.5,391.65,254.33,0,254.33,0.6458
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Sanima Bank Ltd,183.57,4.12,187.69,158.99,2.26,161.25,0.8206
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Siddhartha Bank Ltd,231.57,6.05,237.61,201.46,1.3,202.77,0.8069
5/24/2024,2080/81,2081,Jestha,2nd Week,Week,2/11/2081,Standard Chartered Bank Nepal Ltd,91.98,20.91,112.89,85.76,1.07,86.82,0.7691
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Agricultural Development Bank Ltd,227.14,0,227.14,200.59,0,200.59,0.8143
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Citizens Bank International Ltd,179.75,4.4,184.16,156.11,0.01,156.11,0.8432
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Everest Bank Ltd,222.51,3.88,226.39,182.01,2.43,184.44,0.8139
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Global IME Bank Ltd,481.4,5.32,486.72,387.27,3.78,391.05,0.7727
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Himalayan Bank Ltd,271.21,21,292.21,241.06,4.85,245.91,0.8244
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Kumari Bank Ltd,333.65,5.36,339.01,291.42,1.88,293.31,0.8356
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Laxmi Sunrise Bank Ltd,312.86,7.6,320.47,255.01,1.67,256.68,0.7816
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Machhapuchchhre Bank Ltd,148.57,1.92,150.49,129.63,0.84,130.47,0.8498
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Nabil Bank Ltd,440.65,13.59,454.24,379.32,6.35,385.67,0.8433
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Nepal Bank Ltd,267.52,1.2,268.72,203.03,0.02,203.05,0.7507
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Nepal Investment Mega Bank Ltd,383.91,12.65,396.56,322.15,7.29,329.44,0.8137
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Nepal SBI Bank Ltd,172.47,7.59,180.06,128.28,2.16,130.44,0.7109
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,NIC Asia Bank Ltd,343.01,0.23,343.24,286.09,0,286.09,0.8207
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,NMB Bank Ltd,211.57,3.75,215.33,199.28,3.69,202.97,0.8527
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Prabhu Bank Ltd,276.81,3.01,279.81,236.58,0.44,237.01,0.8393
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Prime Commercial Bank Ltd,206.36,3.11,209.47,191.85,0.05,191.91,0.8711
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Rastriya Banijya Bank Ltd,395.18,1.5,396.68,255.04,0,255.04,0.6452
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Sanima Bank Ltd,185.09,4.07,189.16,159.07,2.16,161.23,0.8145
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Siddhartha Bank Ltd,235.12,2.17,237.29,201.8,1.29,203.08,0.8093
5/31/2024,2080/81,2081,Jestha,3rd Week,Week,2/18/2081,Standard Chartered Bank Nepal Ltd,92.4,20.97,113.36,86.36,1.14,87.49,0.7718
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Agricultural Development Bank Ltd,227.48,0,227.48,201.32,0,201.32,0.8162
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Citizens Bank International Ltd,179.19,4.43,183.61,156.53,0.01,156.54,0.848
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Everest Bank Ltd,221.52,3.77,225.29,182.76,2.56,185.32,0.8118
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Global IME Bank Ltd,486.14,5.16,491.29,387.86,3.87,391.72,0.7671
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Himalayan Bank Ltd,269.21,19.34,288.55,240.32,5.17,245.49,0.839
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Kumari Bank Ltd,333.89,5.44,339.33,291.79,2.03,293.82,0.8363
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Laxmi Sunrise Bank Ltd,313.11,7.59,320.71,255.73,1.66,257.39,0.7831
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Machhapuchchhre Bank Ltd,147.7,1.92,149.63,129.94,0.98,130.92,0.8574
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Nabil Bank Ltd,441.16,13.79,454.95,379.53,6.65,386.18,0.8431
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Nepal Bank Ltd,269.56,1.11,270.67,203.28,0.02,203.3,0.7463
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Nepal Investment Mega Bank Ltd,383.38,12.75,396.13,321.94,7.43,329.37,0.8144
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Nepal SBI Bank Ltd,169.34,7.53,176.87,128.45,2.28,130.73,0.7251
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,NIC Asia Bank Ltd,345.5,0.25,345.75,285.16,0,285.16,0.8121
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,NMB Bank Ltd,211.88,3.72,215.6,199.83,3.81,203.63,0.8567
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Prabhu Bank Ltd,280.27,3.01,283.28,236.55,0.44,236.99,0.8296
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Prime Commercial Bank Ltd,205.94,3.12,209.06,192.25,0.05,192.3,0.8703
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Rastriya Banijya Bank Ltd,399.13,1.5,400.63,255.77,0,255.77,0.6434
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Sanima Bank Ltd,192.18,3.99,196.17,159.76,2.3,162.06,0.7906
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Siddhartha Bank Ltd,233.94,2.12,236.05,202.18,1.29,203.46,0.8149
6/7/2024,2080/81,2081,Jestha,4th Week,Week,2/25/2081,Standard Chartered Bank Nepal Ltd,93.09,22,115.09,86.79,1.15,87.93,0.764
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Agricultural Development Bank Ltd,228.59,0,228.59,201.65,0,201.65,0.8138
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Citizens Bank International Ltd,179.52,4.4,183.92,156.95,0.01,156.95,0.8488
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Everest Bank Ltd,223.11,3.78,226.89,183.29,2.59,185.88,0.8127
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Global IME Bank Ltd,488.69,5.28,493.98,386.04,4.13,390.17,0.7609
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Himalayan Bank Ltd,268.441,19.65,288.09,239.56,5.404,244.964,0.8384
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Kumari Bank Ltd,331.86,6.02,337.88,291.55,1.96,293.51,0.8389
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Laxmi Sunrise Bank Ltd,316.52,7.69,324.21,255.81,1.65,257.46,0.7839
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Machhapuchchhre Bank Ltd,147.76,1.93,149.68,129.62,1.22,130.84,0.8505
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Nabil Bank Ltd,441.75,13.78,455.53,382.55,6.79,389.34,0.8489
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Nepal Bank Ltd,272.88,1.26,274.14,205.1,0.02,205.12,0.7435
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Nepal Investment Mega Bank Ltd,383.61,12.93,396.54,321.24,7.42,328.66,0.8118
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Nepal SBI Bank Ltd,166.16,7.54,173.7,128.47,2.67,131.14,0.7404
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,NIC Asia Bank Ltd,348.66,0.26,348.92,284.18,0,284.18,0.8021
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,NMB Bank Ltd,211.86,3.36,215.22,199.88,3.86,203.74,0.8584
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Prabhu Bank Ltd,281.2,2.89,284.09,236.26,0.44,236.7,0.8258
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Prime Commercial Bank Ltd,207.13,3.14,210.27,192.78,0.05,192.84,0.8704
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Rastriya Banijya Bank Ltd,403.1,1.53,404.63,254.84,0,254.84,0.6406
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Sanima Bank Ltd,187.15,3.88,191.03,160.7,2.25,162.95,0.8154
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Siddhartha Bank Ltd,233.77,2.22,235.99,201.71,1.4,203.11,0.8134
6/14/2024,2080/81,2081,Jestha,End Date,End,2/32/2081,Standard Chartered Bank Nepal Ltd,94.12,20.96,115.08,86.61,1.45,88.06,0.7652
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Agricultural Development Bank Ltd,230.6,0,230.6,201.94,0,201.94,0.8085
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Citizens Bank International Ltd,178.59,4.37,182.96,156.99,0.01,157,0.8536
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Everest Bank Ltd,223.67,4,227.67,182.8,2.83,185.63,0.8125
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Global IME Bank Ltd,489.59,5.25,494.84,386.53,4.19,390.72,0.7607
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Himalayan Bank Ltd,267.58,19.36,286.94,239.49,5.616,245.106,0.84224
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Kumari Bank Ltd,332.26,6.1,338.36,291.13,2.01,293.14,0.8366
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Laxmi Sunrise Bank Ltd,313.39,7.44,320.83,255.61,1.65,257.26,0.7825
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Machhapuchchhre Bank Ltd,149.12,1.92,151.04,129.61,1.55,131.16,0.8499
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Nabil Bank Ltd,444.07,13.83,457.9,381.88,7.03,388.91,0.8436
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Nepal Bank Ltd,277.98,1.33,279.31,206.84,0.02,206.86,0.736
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Nepal Investment Mega Bank Ltd,382.81,12.01,394.82,319.79,7.61,327.4,0.8121
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Nepal SBI Bank Ltd,165.34,7.53,172.87,128.85,2.66,131.51,0.7459
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,NIC Asia Bank Ltd,349.79,0.26,350.05,283.72,0,283.72,0.7982
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,NMB Bank Ltd,214.08,3.12,217.2,199.77,3.9,203.67,0.8523
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Prabhu Bank Ltd,282.31,2.9,285.21,235.9,0.46,236.36,0.8217
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Prime Commercial Bank Ltd,207.83,3.13,210.96,192.9,0.05,192.95,0.8669
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Rastriya Banijya Bank Ltd,408.12,1.52,409.64,254.97,0,254.97,0.6205
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Sanima Bank Ltd,193.92,3.87,197.79,161.47,2.14,163.61,0.792
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Siddhartha Bank Ltd,234.4,2.03,236.43,201.87,1.45,203.32,0.8129
6/21/2024,2080/81,2081,Ashar,1st Week,Week,3/7/2081,Standard Chartered Bank Nepal Ltd,93.77,20.98,114.75,85.96,1.47,87.43,0.7618
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Agricultural Development Bank Ltd,234.91,0,234.91,203.18,0,203.18,0.7996
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Citizens Bank International Ltd,180.81,4.42,185.23,157.15,0,157.15,0.8443
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Everest Bank Ltd,224.44,3.05,227.49,183.13,2.7,185.83,0.813
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Global IME Bank Ltd,490.99,5.3,496.29,387.53,4.38,391.91,0.761
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Himalayan Bank Ltd,268.25,19.68,287.93,241.07,5.65,246.72,0.8449
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Kumari Bank Ltd,334.3,6.12,340.42,291.98,2.03,294.01,0.8342
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Laxmi Sunrise Bank Ltd,314.37,7.41,321.78,256.1,1.75,257.85,0.782
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Machhapuchchhre Bank Ltd,151.16,1.98,153.14,129.83,1.66,131.49,0.8407
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Nabil Bank Ltd,445.23,13.95,459.18,383.08,6.88,389.97,0.8436
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Nepal Bank Ltd,283.37,1.42,284.79,207.08,0.02,207.1,0.7227
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Nepal Investment Mega Bank Ltd,384.6,12.13,396.73,319.63,7.74,327.37,0.8082
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Nepal SBI Bank Ltd,169.88,7.5,177.38,129.67,2.78,132.45,0.7326
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,NIC Asia Bank Ltd,352.64,0.27,352.91,283.43,0,283.43,0.7911
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,NMB Bank Ltd,217.85,3.14,220.99,200.02,3.68,203.7,0.84
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Prabhu Bank Ltd,285.43,2.89,288.32,235.44,0.49,235.93,0.8117
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Prime Commercial Bank Ltd,209.34,3.13,212.47,193.04,0.1,193.14,0.8656
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Rastriya Banijya Bank Ltd,417.05,1.58,418.63,256.27,0,256.27,0.6192
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Sanima Bank Ltd,189.3,3.76,193.06,162.98,1.82,164.8,0.8164
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Siddhartha Bank Ltd,237.37,2.11,239.48,201.33,1.45,202.77,0.8012
6/28/2024,2080/81,2081,Ashar,2nd Week,Week,3/14/2081,Standard Chartered Bank Nepal Ltd,93.59,21.51,115.1,86.48,1.51,87.99,0.7645
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Agricultural Development Bank Ltd,237.84,0,237.84,203.77,0,203.77,0.7928
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Citizens Bank International Ltd,182.27,4.57,186.84,157.15,0,157.15,0.8373
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Everest Bank Ltd,229.36,2.8,232.16,183.55,2.72,186.27,0.809
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Global IME Bank Ltd,493.77,5.35,499.12,388.37,4.4,392.77,0.7588
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Himalayan Bank Ltd,273.65,22.42,296.07,240.95,5.99,246.94,0.8335
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Kumari Bank Ltd,337.58,6.91,344.49,292.1,2,294.1,0.825
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Laxmi Sunrise Bank Ltd,317.64,7.02,324.66,256.9,1.77,258.67,0.7777
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Machhapuchchhre Bank Ltd,154.51,1.92,156.43,129.97,2.04,132.01,0.8277
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Nabil Bank Ltd,450.93,14.21,465.14,383.24,6.83,390.08,0.8331
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Nepal Bank Ltd,283.96,1.28,285.24,206.98,0.02,207,0.7213
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Nepal Investment Mega Bank Ltd,389.75,11.95,401.7,320.3,8.23,328.53,0.8012
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Nepal SBI Bank Ltd,169.97,7.38,177.35,129.98,2.9,132.88,0.7351
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,NIC Asia Bank Ltd,352.55,0.26,352.81,283.04,0,283.04,0.7902
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,NMB Bank Ltd,222.36,3.26,225.62,200.01,3.68,203.69,0.8264
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Prabhu Bank Ltd,288.6,2.93,291.53,234.94,0.51,235.45,0.8015
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Prime Commercial Bank Ltd,209.11,2.87,211.98,193.25,0.14,193.38,0.8646
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Rastriya Banijya Bank Ltd,428.14,1.58,429.72,256.34,0,256.34,0.6142
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Sanima Bank Ltd,196.8,3.79,200.59,162.99,1.92,164.91,0.7876
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Siddhartha Bank Ltd,236.63,2.2,238.83,201.29,1.51,202.8,0.8035
7/5/2024,2080/81,2081,Ashar,3rd Week,Week,3/21/2081,Standard Chartered Bank Nepal Ltd,97.15,18.65,115.8,86.51,1.56,88.07,0.7606
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Agricultural Development Bank Ltd,242.27,0,242.27,203.11,0,203.11,0.7769
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Citizens Bank International Ltd,185.71,4.54,190.25,156.96,0,156.96,0.8212
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Everest Bank Ltd,234.29,2.54,236.83,184.51,2.86,187.37,0.8041
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Global IME Bank Ltd,499.06,5.18,504.24,386.67,4.56,391.23,0.7483
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Himalayan Bank Ltd,277.86,18.88,296.74,240.37,5.99,246.36,0.819
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Kumari Bank Ltd,341.6,6.96,348.56,291.75,1.99,293.74,0.8177
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Laxmi Sunrise Bank Ltd,321.9,7.11,329.01,256.2,1.9,258.1,0.7659
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Machhapuchchhre Bank Ltd,158.56,1.94,160.5,128.81,2.21,131.02,0.8015
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Nabil Bank Ltd,454.31,14.67,468.98,381.51,6.76,388.27,0.8225
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Nepal Bank Ltd,284.41,1.28,285.69,206.38,0.05,206.43,0.7182
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Nepal Investment Mega Bank Ltd,395.33,12.46,407.79,321.11,8.81,329.92,0.7928
